"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"109","85.02322622607575","142.31655362575052","4.984989298451822","-0.3071158019842663","0.044499999999999984","0.04620000000000002","0.0428","1300","0.00019442373868892214","0","0.00019442373868892214","0.00019442373868892214","109_96:0.007310985467438469","109_96:660","true"
"110","189.38370396477927","247.74063083396766","4.830168031930838","-0.3090472310608016","0.010699999999999932","0.01419999999999999","0.0072","1300","0.00024140586626172962","0","0.00024140586626172962","0.00024140586626172962","110_118:0.01060225288694791","110_118:660","true"
"111","262.2370459417862","208.17188699433933","4.853171478849851","-0.30961255187582126","0.010399999999999965","0.012599999999999945","0.0082","1300","0.0003906020085857034","0","0.0003906020085857034","0.0003906020085857034","111_104:0.006412428027090744","111_104:660","true"
"112","132.17348929015975","33.126233983249975","5.002444176264101","-0.3061965297474003","0.008299999999999974","0.011199999999999988","0.0054","1300","0.0002337017376054037","0","0.0002337017376054037","0.0002337017376054037","112_126:0.007534024963744501","112_126:660","true"
"113","205.3857778394138","229.43500256054256","5.031999310090885","-0.30676917589658537","0.007400000000000073","0.00660000000000005","0.0082","1300","0.00023554334655640188","0","0.00023554334655640188","0.00023554334655640188","113_114:0.015199707617314068","113_114:660","true"
"114","299.30839943541775","46.24480993282517","4.822460552153238","-0.30937991952553456","0.13969999999999994","0.1304","0.14900000000000002","1300","0.00025642664382540263","0","0.00025642664382540263","0.00025642664382540263","114_109:0.008021019088888026;114_115:0.008773723696360397","114_109:660;114_115:660","true"
"115","144.15070362661587","91.45313057950123","5.028019381071516","-0.3068193442669031","0.010000000000000009","0.011399999999999966","0.0086","1300","0.00017623375405970176","0","0.00017623375405970176","0.00017623375405970176","","","true"
"116","275.97937186482284","273.7724455614839","4.91273992483288","-0.3082983947671616","0.01100000000000001","0.010199999999999987","0.0118","1300","0.0001135745657568439","0","0.0001135745657568439","0.0001135745657568439","116_115:0.00598943313078823;116_117:0.007155936109502853","116_115:660;116_117:660","true"
"117","189.18706675085747","229.40138534491837","4.8331067331535325","-0.3092141826105853","0.015300000000000091","0.016800000000000037","0.0138","1300","0.00026753920180952977","0","0.00026753920180952977","0.00026753920180952977","117_118:0.006552616453933097","117_118:660","true"
"118","247.50316517008585","237.3912250452962","4.732976783789233","-0.3103162291505652","0.0045999999999999375","0.006199999999999983","0.003","1300","0.00023970090846569828","0","0.00023970090846569828","0.00023970090846569828","118_119:0.007017130920796394","118_119:660","true"
"119","190.67524234374116","117.92167888560483","4.802679744986229","-0.28980565670333075","0.03479999999999994","0.0324","0.03720000000000001","1300","0.0002982830062636762","0","0.0002982830062636762","0.0002982830062636762","","","true"
"120","190.39502570198064","114.32647986338492","4.83660916070638","-0.3088294992030973","0.01539999999999997","0.0174","0.013399999999999967","1300","0.00029962681568815026","0","0.00029962681568815026","0.00029962681568815026","120_119:0.01068167923142005","120_119:660","true"
"121","282.37340893351643","202.48841721494603","4.967922360459374","-0.30831927501521805","0.019099999999999895","0.0226","0.015599999999999947","1300","0.0003584437214137461","0","0.0003584437214137461","0.0003584437214137461","121_120:0.007453746033642877","121_120:660","true"
"122","244.81006763467457","198.2381016373019","4.93757949289402","-0.307131343243749","0.01849999999999996","0.0176","0.019399999999999973","1300","0.0002877425368026212","0","0.0002877425368026212","0.0002877425368026212","122_121:0.00957812658289553;122_123:0.010692140935955358;122_111:0.010169890521612518","122_121:660;122_123:660;122_111:660","true"
"123","103.45276363188374","67.67008640007134","5.034344478273899","-0.3063945650809262","0.0633999999999999","0.11739999999999995","0.0094","1300","0.0006008395993210197","0","0.0006008395993210197","0.0006008395993210197","","","true"
"124","125.24140826587717","155.3921540900893","4.949173441620629","-0.30728609162938675","0.008599999999999941","0.00880000000000003","0.0084","1300","0.0002640704021846928","0","0.0002640704021846928","0.0002640704021846928","124_123:0.006402496421342663","124_123:660","true"
"125","273.30045347093477","201.97333240150803","4.859116288125937","-0.3081939603922578","0.015800000000000036","0.018199999999999994","0.0134","1300","0.00018719158053100523","0","0.00018719158053100523","0.00018719158053100523","125_124:0.00844736017508202;125_126:0.006859502965390535","125_124:660;125_126:660","true"
"126","208.8847083272521","168.355847723234","4.908243298574482","-0.30857572639301106","0.008199999999999985","0.009199999999999986","0.0072","1300","0.00023667878550925024","0","0.00023667878550925024","0.00023667878550925024","","","true"
